img_id,img_label,xmin,ymin,xmax,ymax
1034,2,910,538,1022,660
1035,1,0,0,1022,766
1035,2,0,0,1022,766
1036,2,672,135,970,269
1036,1,0,542,268,680
1036,1,64,280,205,515
1036,1,65,300,254,572
1036,1,141,402,407,680
1036,1,476,252,759,680
1036,1,681,375,892,680
1036,1,864,471,1023,680
1036,2,268,145,687,355
1036,2,478,93,522,114
1036,2,571,103,708,170
1037,1,175,2,352,231
1037,2,5,75,999,689
1037,1,3,0,155,238
1037,1,446,0,645,110
1037,1,715,0,771,120
1037,1,759,0,884,161
1037,1,889,0,1019,212
1037,1,971,166,1023,238
1038,2,29,272,191,418
1038,1,267,282,371,492
1038,1,384,319,513,554
1038,1,391,286,501,442
1038,1,439,180,524,309
1038,1,455,246,517,320
1039,2,129,116,435,264
1039,1,124,416,172,486
1039,1,200,395,266,465
1039,1,833,74,976,227
1039,2,629,545,778,605
1040,2,346,659,590,767
1040,1,19,598,211,767
1040,1,195,633,316,767
1040,2,574,635,632,656
1040,2,648,628,709,657
1040,2,785,629,874,684
1041,1,880,48,958,274
1041,2,0,71,456,471
1041,2,136,33,910,681
1041,2,392,98,462,136
1041,2,929,72,1023,208
1042,2,160,489,315,634
1042,1,195,511,229,544
1042,1,310,490,401,739
1042,1,616,487,658,623
1042,1,660,488,684,625
1042,2,90,499,166,572
1043,1,182,224,305,329
1043,1,189,332,336,515
1043,1,371,392,485,618
1043,1,451,534,572,726
1043,1,453,359,556,501
1043,2,517,750,734,952
1044,1,740,262,805,471
1044,1,595,273,627,437
1044,1,618,283,664,473
1044,1,659,304,711,479
1044,1,833,268,869,400
1044,1,871,260,908,388
1044,1,908,263,947,397
1044,1,929,252,969,391
1044,2,792,265,922,354
1045,1,6,312,21,351
1045,1,30,297,94,454
1045,1,106,294,186,465
1045,1,375,314,462,552
1045,1,582,315,684,595
1045,2,69,295,113,340
1045,2,391,321,736,488
1046,1,321,515,360,617
1046,2,367,522,390,544
1046,2,369,519,388,536
1046,2,399,515,469,569
1046,2,469,512,502,536
1046,2,483,519,507,540
1046,2,488,513,547,566
1046,2,612,597,767,816
1046,2,616,526,700,572
1046,2,673,535,767,584
1047,1,473,243,588,428
1047,2,0,151,566,375
1047,2,0,127,1022,676
1048,1,48,149,290,876
1048,1,320,58,621,951
1048,2,574,279,679,412
1049,1,43,149,156,471
1049,2,147,216,842,620
1049,1,0,222,30,424
1049,1,156,206,211,401
1049,1,205,153,277,324
1049,1,272,189,347,293
1049,1,351,219,382,282
1049,1,686,194,739,279
1049,1,739,188,806,312
1049,1,821,190,858,303
1050,2,0,559,209,854
1050,1,536,605,717,1022
1051,2,42,48,968,744
1051,1,540,133,672,252
1052,1,298,0,414,197
1052,2,0,51,322,320
1052,2,85,60,872,529
1052,2,414,49,622,170
1052,2,805,32,1023,208
1053,1,176,492,206,550
1053,1,688,0,961,767
1053,2,188,461,631,767
1054,1,18,0,81,152
1054,1,76,0,147,153
1054,1,122,21,141,55
1054,1,128,21,182,71
1054,1,162,12,197,74
1054,1,395,138,549,438
1054,1,600,120,813,496
1054,1,861,316,875,370
1054,1,919,336,970,462
1054,2,983,330,1023,389
1055,1,263,208,357,517
1055,2,9,228,172,371
1055,1,529,248,579,365
1055,2,0,263,48,513
1055,2,164,250,294,343
1055,2,375,275,401,350
1055,2,402,299,442,340
1055,2,568,327,624,349
1056,1,378,791,427,890
1056,1,314,796,362,888
1056,2,0,859,354,1023
1057,1,801,541,846,669
1057,2,126,544,417,666
1057,1,39,520,58,537
1057,1,133,537,165,589
1057,1,195,533,211,560
1057,1,348,532,369,568
1057,1,368,535,389,584
1057,1,650,542,684,634
1057,1,712,535,728,607
1057,1,876,542,901,653
1057,1,933,37,1022,352
1057,2,487,540,600,599
1057,2,645,527,702,566
1057,2,739,551,792,582
1058,2,186,329,488,640
1058,1,86,363,247,681
1058,1,150,368,255,659
1058,2,0,401,71,449
1058,2,0,397,245,523
1058,2,488,397,566,464
1058,2,546,396,594,434
1058,2,615,404,750,488
1058,2,760,404,917,495
1059,1,694,303,778,562
1059,2,3,337,124,429
1059,2,96,350,138,408
1059,2,136,321,220,397
1059,2,199,318,234,387
1059,2,394,295,410,307
1059,2,400,279,414,291
1059,2,453,314,480,338
1060,1,235,467,342,543
1060,2,188,491,923,722
1061,1,438,21,600,204
1061,2,30,527,507,722
1061,1,244,565,285,604
1062,1,688,355,755,556
1062,1,54,378,67,424
1062,1,370,391,398,420
1062,1,401,366,428,414
1062,1,407,382,444,447
1062,1,545,398,624,465
1062,2,752,408,880,492
1063,1,0,79,638,680
1063,2,0,0,1023,680
1064,1,91,0,298,555
1064,2,44,196,410,402
1064,2,431,188,691,402
1064,2,707,202,1023,390
1065,2,120,537,282,669
1065,1,522,552,558,610
1065,1,522,600,568,678
1065,1,588,589,627,678
1065,2,407,472,478,557
1066,1,135,504,165,564
1066,1,291,552,366,717
1066,1,344,544,400,675
1066,1,401,529,446,669
1066,1,533,516,570,608
1066,1,549,559,613,719
1066,1,563,512,590,564
1066,1,568,527,590,583
1066,1,606,551,659,720
1066,1,659,538,709,695
1066,1,702,538,764,708
1066,1,709,553,771,683
1066,1,787,551,835,687
1066,1,892,538,942,659
1066,1,897,541,963,656
1066,1,972,540,1022,727
1066,1,1002,697,1022,738
1066,2,0,530,231,710
1067,1,23,270,158,681
1067,1,134,295,275,681
1067,1,330,285,389,556
1067,1,453,246,600,681
1067,1,624,205,774,681
1067,2,263,286,776,573
1068,1,694,41,808,257
1068,1,779,30,872,170
1068,2,0,26,243,296
1068,2,101,4,252,144
1068,2,147,0,958,767
1069,1,64,332,156,442
1069,1,219,338,251,483
1069,1,247,348,292,489
1069,1,471,345,499,408
1069,1,559,351,589,397
1069,1,619,336,720,591
1069,1,727,318,832,485
1069,2,839,371,856,404
1070,1,172,99,832,751
1070,2,0,0,1023,767
1070,2,74,245,762,467
1071,1,691,386,741,498
1071,1,1,366,343,561
1071,1,133,392,193,556
1071,1,223,372,346,550
1071,1,572,382,622,506
1071,1,747,493,856,615
1071,1,767,386,835,537
1071,1,771,391,984,601
1071,1,884,394,960,602
1071,2,0,619,628,682
1071,2,0,489,1023,682
1071,2,408,416,613,563
1072,1,540,215,728,602
1072,1,840,274,1023,611
1072,2,623,322,647,359
1072,2,650,317,750,370
1072,2,731,315,865,386
1072,2,934,325,1023,417
1073,1,443,329,503,469
1073,1,28,298,71,367
1073,1,67,302,111,374
1073,1,350,324,400,463
1073,1,396,322,416,463
1073,1,411,322,449,465
1073,1,561,346,600,418
1073,1,672,333,698,365
1073,1,739,329,771,360
1073,1,833,331,860,398
1073,1,906,317,933,390
1073,1,960,327,994,382
1073,2,114,305,371,476
1074,2,108,42,952,728
1074,1,91,115,131,198
1074,2,31,174,81,207
1074,2,436,6,560,75
1074,2,547,0,629,32
1074,2,703,0,811,28
1075,1,549,325,632,509
1075,2,765,343,1022,469
1076,2,442,742,663,852
1076,1,324,720,436,979
1076,2,87,740,114,768
1076,2,94,747,198,835
1076,2,168,744,213,775
1076,2,274,722,316,763
1076,2,385,733,463,791
1077,1,0,187,892,1023
1077,2,0,0,1013,1023
1078,1,56,14,769,550
1078,2,0,198,353,439
1079,1,5,480,57,591
1079,1,197,431,249,568
1079,1,408,410,433,457
1079,1,728,456,772,576
1079,2,26,435,107,488
1079,2,88,438,209,506
1079,2,151,422,210,447
1079,2,214,424,334,494
1079,2,412,438,613,509
1079,2,620,440,840,526
1079,2,890,447,1023,541
1080,1,510,164,673,530
1080,1,275,202,485,537
1080,1,475,216,561,468
1080,1,954,249,1023,464
1080,2,213,391,304,423
1080,2,666,386,733,424
1080,2,714,349,933,422
1081,1,545,326,605,493
1081,1,51,321,94,429
1081,1,193,316,246,475
1081,1,234,331,277,481
1081,1,252,290,325,511
1081,1,343,295,401,525
1081,1,416,317,506,525
1081,1,653,336,687,447
1081,1,688,347,739,450
1081,1,812,357,856,462
1081,1,860,337,914,477
1081,1,963,321,1017,526
1081,1,976,335,991,356
1081,2,693,362,802,448
1082,1,299,277,387,457
1082,1,414,270,652,723
1082,1,415,275,445,375
1082,2,0,638,55,767
1082,2,0,300,208,459
1083,1,115,81,302,762
1083,1,405,142,424,173
1083,1,490,117,529,172
1083,1,559,103,883,767
1083,2,322,129,416,164
1083,2,334,160,599,309
1083,2,529,151,667,258
1083,2,588,136,635,152
1084,1,464,346,593,631
1084,1,544,78,603,155
1084,1,611,74,684,160
1084,1,750,80,828,160
1084,1,846,76,914,156
1084,2,33,38,999,436
1085,1,72,211,159,328
1085,1,666,186,691,211
1085,1,711,227,945,741
1085,1,995,243,1023,455
1085,2,0,190,196,336
1085,2,0,153,993,764
1086,1,90,551,150,726
1086,1,0,543,43,728
1086,1,0,358,60,448
1086,1,79,428,98,512
1086,1,137,453,173,507
1086,1,152,554,185,679
1086,1,185,564,236,679
1086,1,189,556,206,620
1086,1,232,574,274,674
1086,1,261,558,280,610
1086,1,353,571,405,662
1086,1,494,570,518,612
1086,2,321,606,679,793
1086,2,329,702,679,1023
1086,2,574,569,632,615
1086,2,613,574,679,631
1087,1,0,188,79,401
1087,2,74,65,996,627
1088,1,10,294,109,510
1088,1,595,161,725,313
1088,1,629,111,788,333
1088,1,889,229,965,386
1088,1,918,170,1012,279
1088,1,994,262,1023,287
1088,2,888,208,981,272
1089,1,883,25,1005,392
1089,1,1,190,90,410
1089,1,79,176,121,266
1089,1,313,137,342,161
1089,1,374,132,401,156
1089,1,412,124,458,158
1089,1,471,112,497,151
1089,1,512,106,555,170
1089,1,562,90,663,227
1089,1,750,63,858,296
1089,2,78,151,914,653
1089,2,640,41,1023,330
1090,1,135,282,194,455
1090,2,392,210,862,591
1090,1,5,274,69,462
1090,1,66,278,122,423
1090,1,871,299,908,451
1090,1,910,287,989,459
1090,2,108,308,249,455
1091,1,0,283,73,587
1091,2,172,353,838,800
1092,1,458,119,647,661
1092,1,477,225,496,238
1092,1,492,218,504,233
1092,2,204,227,758,604
1092,2,264,200,423,289
1092,2,995,296,1023,464
1093,2,104,154,936,662
1093,1,216,0,342,143
1093,1,602,8,768,302
1093,1,811,124,938,268
1093,2,480,44,932,259
1093,2,932,196,1023,247
1094,2,21,51,940,542
1094,1,95,0,226,205
1094,1,271,79,344,168
1094,1,361,63,419,135
1094,1,456,33,500,135
1094,1,851,75,958,305
1094,1,932,113,984,241
1094,1,991,117,1023,256
1094,2,39,110,279,266
1094,2,339,115,374,159
1094,2,961,113,1023,229
1095,1,437,46,816,670
1095,2,0,1,554,636
1096,1,664,197,741,459
1096,1,437,169,604,629
1096,2,279,92,540,201
1097,1,0,261,148,641
1097,1,670,0,741,103
1097,2,0,0,252,427
1097,2,169,0,197,40
1097,2,211,1,371,67
1097,2,275,0,810,660
1097,2,426,0,613,3
1097,2,794,0,1023,139
1098,2,581,140,807,350
1098,1,156,190,280,445
1098,1,300,197,312,215
1098,1,445,195,482,281
1098,1,487,170,589,476
1098,2,139,186,164,209
1099,1,451,118,570,424
1099,2,371,443,771,663
1099,1,0,401,91,686
1099,1,14,445,94,540
1099,1,96,447,188,643
1099,1,174,452,256,686
1099,1,295,413,357,683
1099,1,337,413,423,686
1100,1,48,187,90,313
1100,1,97,208,144,278
1100,1,132,211,160,249
1100,1,169,214,199,252
1100,1,237,223,265,258
1100,1,270,200,309,263
1100,1,386,160,463,368
1100,1,456,154,554,410
1100,2,40,261,679,840
1100,2,534,275,679,466
1101,1,322,71,1023,767
1101,2,0,0,1023,767
1102,1,22,33,125,190
1102,1,133,61,208,195
1102,1,222,64,284,190
1102,2,45,99,987,599
1102,2,576,119,664,167
1102,2,583,106,1023,345
1103,1,88,88,272,593
1103,2,207,178,945,622
1103,1,104,152,137,200
1103,1,507,181,519,216
1103,1,520,184,533,218
1103,1,683,164,777,309
1103,1,876,194,923,252
1103,1,987,198,1020,236
1103,2,477,183,542,210
1104,1,3,341,91,624
1104,1,161,330,280,520
1104,1,504,355,634,692
1104,1,618,359,689,692
1104,1,801,337,912,492
1104,2,100,428,954,671
1105,1,0,130,141,649
1105,1,48,446,145,651
1105,1,146,77,375,663
1105,1,157,82,259,660
1105,1,335,142,460,585
1105,1,398,155,498,329
1105,1,757,171,873,287
1105,1,787,45,871,158
1105,1,860,89,973,292
1105,1,928,82,1023,355
1105,2,87,228,1023,596
1106,1,0,13,29,111
1106,1,15,609,69,739
1106,1,64,0,103,99
1106,1,85,800,151,955
1106,1,129,482,186,583
1106,1,159,797,220,933
1106,1,336,387,400,485
1106,1,560,709,617,800
1106,2,268,512,483,802
1106,2,451,53,598,207
1106,2,677,3,767,90
1107,1,326,250,623,648
1107,2,0,549,734,854
1107,1,86,394,409,638
1107,1,235,289,406,564
1108,1,143,236,282,434
1108,1,336,188,405,356
1108,2,682,167,1023,582
1109,1,370,40,537,194
1109,2,79,130,918,620
1109,1,102,163,141,285
1109,1,605,76,684,128
1109,1,896,144,944,333
1109,1,952,82,1016,402
1109,2,0,160,88,361
1109,2,170,115,480,233
1110,1,36,117,156,312
1110,1,0,102,39,387
1110,1,151,179,207,349
1110,1,663,255,847,446
1110,1,679,295,1023,767
1110,2,257,139,706,455
1111,1,369,529,535,736
1111,1,689,485,727,625
1111,2,0,675,253,835
1111,2,736,483,1021,835
1112,2,25,439,402,609
1112,1,251,431,278,462
1112,1,290,427,316,477
1112,1,435,435,467,539
1112,1,666,459,701,573
1112,1,717,432,778,578
1112,1,880,456,917,506
1112,2,449,409,679,564
1113,1,479,532,538,666
1113,2,8,522,248,669
1113,1,23,513,74,553
1113,1,60,482,144,669
1113,1,213,538,236,587
1113,1,239,508,289,646
1113,1,303,538,339,645
1113,1,304,541,327,648
1113,1,344,524,385,644
1113,1,401,569,428,626
1113,1,418,578,434,610
1113,1,438,566,458,632
1113,1,526,522,563,654
1113,1,572,504,622,662
1113,1,648,527,697,657
1113,1,712,532,753,659
1113,1,755,557,782,634
1113,1,787,564,812,638
1113,1,846,570,871,632
1113,1,954,573,972,644
1113,1,970,486,1023,681
1113,2,535,543,652,635
1113,2,803,589,834,615
1113,2,844,578,901,620
1114,1,497,416,570,577
1114,1,314,200,350,279
1114,1,423,226,456,293
1114,1,423,538,531,725
1114,1,603,392,636,497
1114,1,608,407,656,485
1114,2,279,405,437,542
1115,2,812,141,993,240
1115,1,462,62,827,483
1115,1,956,145,1012,268
1115,2,11,120,540,437
1115,2,728,204,972,337
1116,1,905,75,1008,440
1116,2,48,191,910,654
1116,1,0,38,113,567
1116,1,96,130,126,187
1116,1,161,131,186,172
1116,1,270,121,306,163
1116,1,309,127,362,172
1116,1,355,114,387,202
1116,1,382,130,424,197
1116,1,460,138,494,222
1116,1,491,127,545,238
1116,1,554,130,591,236
1116,1,588,143,617,223
1116,1,622,156,648,208
1116,1,752,118,844,315
1116,1,819,133,910,316
1116,2,99,154,377,272
1116,2,99,179,613,365
1116,2,117,140,282,201
1116,2,138,180,398,284
1117,1,0,52,80,252
1117,1,20,0,96,193
1117,1,39,0,216,267
1117,1,271,0,392,163
1117,1,466,0,535,100
1117,1,522,0,554,55
1117,1,558,0,596,69
1117,1,581,0,645,65
1117,2,95,56,945,684
1117,2,290,13,567,127
1118,1,492,260,567,434
1118,1,583,248,609,324
1118,1,608,258,625,325
1118,1,640,279,667,330
1118,1,667,272,707,349
1118,1,913,240,1023,444
1118,2,658,251,732,293
1119,1,228,129,269,160
1119,1,359,95,478,264
1119,1,433,83,535,238
1119,1,800,104,825,146
1119,1,815,87,866,175
1119,1,981,83,1023,128
1119,2,867,121,1023,240
1120,1,411,127,587,414
1120,2,382,437,412,458
1120,2,561,440,626,497
1120,2,808,443,1023,568
1121,2,337,638,608,735
1121,1,488,603,508,665
1121,1,561,608,594,672
1121,1,600,609,630,698
1121,1,646,603,661,669
1121,1,655,627,767,765
1121,2,0,632,168,710
1121,2,168,642,372,716
1121,2,968,628,1023,715
1122,1,455,0,550,143
1122,2,0,28,665,472
1123,1,105,263,370,938
1123,2,0,320,220,560
1123,2,405,360,467,402
1124,1,593,90,711,313
1124,1,785,141,830,198
1124,1,947,88,995,140
1124,2,147,97,895,712
1124,2,723,136,1023,423
1124,2,988,110,1023,132
1125,1,11,288,37,348
1125,1,298,324,408,493
1125,1,391,317,525,552
1125,1,682,336,707,382
1125,2,650,345,846,424
1125,2,841,347,968,364
1126,2,268,525,592,730
1126,1,136,118,594,381
1127,1,668,509,692,561
1127,1,681,511,701,558
1127,2,435,576,508,640
1127,2,502,474,547,509
1128,1,47,379,137,652
1128,2,550,415,722,530
1128,1,13,478,61,622
1128,1,176,469,225,589
1128,1,232,456,291,591
1128,1,306,464,357,576
1128,1,350,428,403,573
1128,1,386,178,576,769
1128,1,554,401,603,554
1129,1,0,0,553,1022
1129,1,210,364,381,615
1129,1,617,530,860,1022
1129,2,418,562,716,778
1129,2,632,600,1022,1012
1130,2,580,315,768,435
1130,1,409,313,565,591
1130,1,783,293,824,391
1130,1,883,349,920,412
1130,1,918,314,951,388
1130,2,744,292,889,351
1131,2,97,229,917,681
1131,1,0,153,61,483
1131,1,14,139,130,444
1131,1,581,284,713,364
1131,2,77,164,168,213
1132,1,247,227,676,812
1132,1,146,38,213,221
1132,1,520,38,537,81
1132,1,598,60,685,145
1132,1,718,33,745,94
1132,1,789,29,815,92
1132,2,79,180,827,972
1132,2,112,22,312,217
1132,2,182,11,387,180
1132,2,647,24,728,93
1133,1,32,380,69,515
1133,2,396,411,526,457
1133,2,625,414,701,448
1133,2,638,416,769,468
1133,2,751,420,766,436
1134,1,588,169,708,382
1134,1,18,246,99,516
1134,1,18,134,168,345
1134,1,149,156,261,345
1134,1,157,228,356,487
1134,1,278,213,481,399
1134,1,420,550,531,647
1134,1,456,182,569,357
1134,1,474,357,550,411
1134,1,612,240,817,435
1134,1,712,261,847,422
1134,1,786,137,945,476
1134,1,881,174,1006,476
1134,1,985,131,1007,502
1134,2,199,281,820,631
1135,1,0,291,112,685
1135,1,194,344,254,573
1135,1,304,357,359,519
1135,1,332,375,364,507
1135,1,719,451,771,496
1135,2,839,412,1023,514
1136,2,0,0,1023,1023
1136,1,56,147,922,954
1136,2,0,0,1023,278
1137,1,487,298,708,533
1137,1,849,132,904,234
1137,2,2,196,80,458
1137,2,9,143,856,558
1138,1,135,423,196,615
1138,1,113,437,123,493
1138,1,203,442,213,486
1138,2,212,433,314,519
1138,2,364,448,461,519
1138,2,435,439,560,540
1138,2,482,440,632,563
1138,2,574,453,764,588
1138,2,693,455,1007,629
1139,2,162,195,1007,579
1139,1,43,132,309,313
1139,1,69,157,178,256
1139,1,451,167,619,609
1140,2,455,344,769,596
1140,1,33,266,79,356
1140,1,103,263,133,312
1140,1,122,265,142,310
1140,1,129,279,153,319
1140,1,136,278,165,315
1140,1,176,275,197,315
1140,1,179,254,202,285
1140,1,189,279,206,320
1140,1,200,285,233,347
1140,1,206,275,229,310
1140,1,220,272,253,393
1140,1,224,274,286,417
1140,1,265,256,280,281
1140,1,269,279,291,422
1140,1,311,265,323,297
1140,1,323,259,330,299
1140,1,350,262,370,306
1140,1,378,267,392,304
1140,1,394,267,432,344
1140,1,401,342,471,497
1140,1,609,278,640,315
1140,1,658,374,908,682
1140,1,699,319,748,406
1140,1,730,300,790,422
1140,1,779,267,817,301
1140,2,1,372,418,682
1140,2,35,330,233,494
1140,2,71,312,212,353
1140,2,288,294,408,409
1140,2,328,312,513,478
1140,2,466,292,597,367
1140,2,568,314,732,410
1140,2,629,279,781,340
1140,2,753,293,896,342
1140,2,783,337,1023,449
1140,2,807,410,1023,682
1140,2,852,300,1020,351
1140,2,991,343,1023,389
1141,1,779,137,920,581
1141,1,249,191,290,240
1141,1,469,169,534,244
1141,1,530,180,577,260
1141,2,81,217,790,533
1141,2,622,174,825,336
1142,1,0,31,167,241
1142,1,161,38,356,241
1142,1,172,504,196,537
1142,1,216,494,254,540
1142,1,263,487,303,536
1142,1,324,483,356,529
1142,1,357,21,542,257
1142,1,543,11,723,230
1142,2,2,469,661,679
1143,1,151,267,320,755
1143,1,0,333,29,368
1143,1,87,316,115,358
1143,1,113,327,136,357
1143,1,201,333,211,355
1143,1,295,294,427,734
1143,1,381,274,586,693
1143,1,457,309,612,729
1143,1,581,279,746,720
1143,1,660,309,721,380
1143,1,716,296,877,725
1143,2,0,294,201,686
1143,2,481,354,1022,660
1143,2,791,332,816,348
1144,1,624,495,753,814
1144,2,0,579,100,673
1144,2,179,547,268,609
1144,2,711,522,765,565
1144,2,755,543,807,592
1144,2,803,552,867,607
1144,2,859,557,914,614
1144,2,887,543,1005,641
1145,1,776,160,875,387
1145,2,55,230,968,626
1145,1,312,156,357,223
1145,1,376,168,432,228
1145,1,881,214,907,277
1145,1,981,217,1015,293
1145,2,0,188,138,355
1145,2,135,200,251,267
1145,2,351,191,544,276
1145,2,545,229,892,350
1145,2,856,233,941,274
1145,2,920,231,1016,284
1146,1,363,295,484,392
1146,2,465,228,691,412
1147,1,86,196,1008,679
1147,2,0,0,1023,679
1148,1,849,289,950,387
1148,1,99,398,172,448
1148,1,106,404,131,443
1148,1,636,421,654,462
1148,1,720,262,814,396
1148,1,803,270,885,389
1148,1,826,268,863,342
1148,2,0,376,425,575
1149,2,359,259,647,473
1149,1,0,263,66,480
1149,1,292,266,352,469
1149,1,860,265,953,493
1149,1,958,268,1023,500
1149,2,0,226,228,373
1149,2,53,246,291,466
1149,2,493,252,588,314
1149,2,700,240,974,471
1149,2,771,252,939,296
1150,2,200,31,948,734
1150,1,0,2,81,184
1150,1,80,22,170,174
1150,1,639,45,700,179
1150,1,750,0,810,169
1150,1,873,0,984,216
1150,1,922,97,1023,637
1150,1,976,0,1023,54
1150,2,0,87,241,418
1150,2,560,134,596,149
1150,2,728,42,757,105
1151,1,83,835,152,979
1151,2,1,806,94,881
1151,1,87,774,105,812
1151,1,116,774,129,816
1151,1,195,807,240,875
1151,1,216,820,294,976
1151,1,264,787,278,822
1151,1,307,899,344,934
1151,1,371,740,401,775
1151,1,387,803,512,993
1151,1,604,825,687,984
1151,1,604,836,699,972
1151,1,652,787,696,894
1151,1,699,800,737,908
1151,2,291,771,334,816
1151,2,321,774,372,820
1152,1,505,45,658,520
1152,1,606,60,795,499
1152,2,192,373,434,472
1152,2,872,376,898,395
1153,2,557,378,677,511
1153,1,250,144,595,848
1153,2,155,366,326,514
1154,2,702,407,1007,535
1154,1,440,390,600,762
1154,2,215,421,420,499
1155,2,0,88,1011,755
1155,1,0,7,629,767
1155,2,119,316,369,456
1156,2,51,817,194,918
1156,1,101,819,254,1023
1156,1,361,810,387,900
1156,1,457,803,476,844
1157,2,683,531,810,728
1157,1,89,554,133,597
1157,1,198,501,416,675
1157,1,278,457,432,590
1157,1,418,445,509,638
1157,1,467,442,625,686
1157,1,593,451,694,684
1157,2,0,555,90,862
1157,2,71,606,261,771
1157,2,148,566,449,662
1158,1,344,160,578,767
1158,2,0,351,208,442
1158,2,0,408,257,767
1158,2,24,353,353,474
1158,2,165,361,1023,730
1159,1,26,241,150,502
1159,1,728,296,932,674
1159,2,123,342,807,682
1159,2,358,254,494,322
1159,2,469,249,649,346
1159,2,851,256,919,296
1159,2,879,274,1023,365
1160,2,0,54,988,670
1160,1,0,0,604,681
1161,2,138,284,903,514
1161,1,136,174,267,516
1161,1,200,177,238,206
1161,1,448,305,577,365
1162,2,0,159,520,540
1162,1,10,83,99,236
1162,1,90,117,179,213
1162,1,507,117,556,341
1162,1,919,151,1023,267
1162,2,594,168,1023,537
1163,1,507,258,607,417
1163,2,41,329,140,361
1163,2,155,329,219,358
1164,1,851,151,984,609
1164,2,60,163,945,661
1165,1,117,442,172,589
1165,2,125,428,149,461
1165,2,498,440,684,556
1165,2,916,486,1023,643
1166,1,66,336,168,577
1166,2,291,342,552,451
1166,1,748,358,780,438
1166,1,791,354,833,435
1166,2,10,347,183,427
1166,2,819,374,865,424
1166,2,878,356,974,435
1166,2,972,368,1012,405
1167,1,192,67,553,897
1167,2,0,205,182,350
1168,1,148,305,261,518
1168,1,252,314,431,596
1168,1,392,279,426,323
1168,1,416,229,566,625
1168,1,522,447,709,721
1168,1,983,302,1023,373
1168,2,112,264,396,399
1169,1,160,1,198,80
1169,1,267,180,691,622
1169,2,0,124,1022,766
1169,2,318,14,412,80
1169,2,542,4,641,76
1169,2,897,104,1022,270
1170,1,83,117,257,653
1170,1,403,131,519,472
1170,2,77,179,141,220
1170,2,99,106,128,125
1170,2,104,114,158,148
1170,2,156,0,1023,668
1170,2,175,100,242,135
1171,1,465,512,516,657
1171,2,104,430,235,508
1171,1,527,578,594,661
1171,1,597,487,638,645
1171,1,627,485,666,636
1171,1,636,299,675,458
1171,1,656,501,688,654
1171,1,707,503,753,648
1171,1,803,499,862,644
1171,2,0,489,419,730
1171,2,0,601,449,767
1171,2,173,421,197,438
1171,2,213,416,247,437
1171,2,373,427,432,460
1171,2,588,426,633,453
1171,2,851,453,974,502
1172,2,173,76,892,619
1172,1,548,27,648,234
1172,1,625,127,695,215
1172,1,645,123,765,220
1172,1,649,82,684,151
1172,1,759,111,910,238
1172,2,0,122,40,223
1172,2,766,110,936,161
1172,2,935,117,1023,160
1173,1,297,51,376,159
1173,1,0,149,6,164
1173,1,0,89,11,117
1173,1,8,65,32,114
1173,1,935,87,957,116
1173,1,958,90,974,112
1173,1,976,103,983,112
1173,1,1012,90,1023,136
1173,2,0,381,213,679
1173,2,135,128,918,655
1174,1,515,473,567,554
1174,1,518,467,620,567
1174,2,0,355,517,608
1174,2,268,389,771,679
1174,2,754,382,1023,576
1175,2,1,78,275,422
1175,1,852,5,919,197
1175,2,209,0,711,550
1175,2,331,50,789,222
1175,2,883,32,1023,259
1175,2,926,19,1023,435
1176,1,271,583,337,739
1176,1,299,651,364,835
1176,2,140,369,193,412
1176,2,163,446,246,513
1176,2,209,473,403,632
1176,2,244,352,327,417
1176,2,500,452,681,555
1177,2,42,63,928,724
1177,1,344,149,404,230
1177,1,437,135,486,234
1177,1,713,154,771,229
1177,1,764,189,805,234
1177,1,881,153,935,230
1177,1,900,151,926,177
1177,1,951,179,1006,226
1177,2,798,218,1023,405
1178,1,695,165,768,283
1178,1,731,159,786,283
1178,2,16,178,787,644
1179,2,59,168,950,618
1179,1,24,110,89,224
1179,1,62,132,94,214
1179,1,124,129,160,216
1179,1,149,146,167,186
1179,1,160,141,178,186
1179,1,190,145,206,193
1179,1,248,184,269,203
1179,1,272,184,286,203
1179,1,302,165,317,203
1179,1,312,125,332,204
1179,1,330,135,348,198
1179,1,343,146,371,199
1179,1,371,132,395,198
1179,1,482,133,492,158
1179,1,502,149,514,156
1179,1,625,135,636,144
1179,1,637,132,651,144
1179,1,696,133,708,144
1179,1,714,132,723,144
1179,1,764,117,773,137
1179,1,847,126,856,140
1179,1,874,113,911,204
1179,1,881,130,889,140
1179,1,911,122,919,135
1179,1,917,124,926,135
1179,1,928,108,953,164
1179,2,0,153,428,456
1179,2,503,129,867,234
1179,2,917,103,1023,235
1180,2,11,129,125,213
1180,1,10,138,29,158
1180,1,115,278,366,683
1180,1,305,112,348,145
1180,1,316,98,339,138
1180,1,455,135,583,448
1180,1,465,117,491,133
1180,1,615,135,675,320
1180,1,643,133,696,307
1180,1,666,255,995,684
1180,1,756,126,763,147
1180,1,762,126,771,147
1180,2,0,150,30,179
1180,2,689,136,716,163
1180,2,814,124,856,152
1180,2,832,128,906,160
1180,2,960,124,984,141
1180,2,993,125,1023,143
1181,1,602,417,681,596
1181,1,588,402,626,481
1181,1,704,438,752,586
1181,1,720,390,774,442
1181,1,786,402,839,526
1181,1,937,384,960,497
1181,1,950,396,979,483
1181,1,960,389,1012,547
1181,2,11,392,155,460
1181,2,14,462,405,759
1181,2,311,401,414,467
1181,2,527,403,600,473
1182,1,58,700,165,930
